"","val_A_scaled","val_B_scaled","prob_A","prob_B","subj_idx","drift","rho","noise","nDT","bias","thetaGaze_A","thetaGaze_B","RT_PN","fixDur_A_sum","fixDur_sum"
"1",500,100,0.5,0.6,1,0.601987648526667,0.217447260630207,0.5067759718,0.919982456166667,0.474098035166667,0.908973800706667,0.865117835446667,-1.78698245616667,244,867
"2",400,100,0.8,0.9,1,0.601987648526667,0.217447260630207,0.5067759718,0.919982456166667,0.474098035166667,0.908973800706667,0.865117835446667,1.72898245616667,103,809
"3",500,200,0.6,1,1,0.601987648526667,0.217447260630207,0.5067759718,0.919982456166667,0.474098035166667,0.908973800706667,0.865117835446667,-1.19698245616667,277,277
"4",500,200,0.6,0.9,1,0.601987648526667,0.217447260630207,0.5067759718,0.919982456166667,0.474098035166667,0.908973800706667,0.865117835446667,-1.16898245616667,0,249
"5",500,100,0.8,0.9,1,0.601987648526667,0.217447260630207,0.5067759718,0.919982456166667,0.474098035166667,0.908973800706667,0.865117835446667,1.84198245616667,922,922
"6",300,100,0.8,1,1,0.601987648526667,0.217447260630207,0.5067759718,0.919982456166667,0.474098035166667,0.908973800706667,0.865117835446667,2.15898245616667,1044,1239
"7",400,100,0.5,0.8,1,0.601987648526667,0.217447260630207,0.5067759718,0.919982456166667,0.474098035166667,0.908973800706667,0.865117835446667,-1.58798245616667,340,668
"8",500,200,0.7,0.8,1,0.601987648526667,0.217447260630207,0.5067759718,0.919982456166667,0.474098035166667,0.908973800706667,0.865117835446667,2.13598245616667,500,1216
"9",500,100,0.5,1,1,0.601987648526667,0.217447260630207,0.5067759718,0.919982456166667,0.474098035166667,0.908973800706667,0.865117835446667,-1.50498245616667,545,585
"10",500,300,0.9,1,1,0.601987648526667,0.217447260630207,0.5067759718,0.919982456166667,0.474098035166667,0.908973800706667,0.865117835446667,-2.39898245616667,505,1479
"11",400,100,0.7,1,1,0.601987648526667,0.217447260630207,0.5067759718,0.919982456166667,0.474098035166667,0.908973800706667,0.865117835446667,-2.41098245616667,349,1491
"12",500,200,0.4,0.5,1,0.601987648526667,0.217447260630207,0.5067759718,0.919982456166667,0.474098035166667,0.908973800706667,0.865117835446667,2.65698245616667,893,1737
"13",500,100,0.6,0.8,1,0.601987648526667,0.217447260630207,0.5067759718,0.919982456166667,0.474098035166667,0.908973800706667,0.865117835446667,-2.66998245616667,1004,1750
"14",500,100,0.6,0.9,1,0.601987648526667,0.217447260630207,0.5067759718,0.919982456166667,0.474098035166667,0.908973800706667,0.865117835446667,-2.47498245616667,478,1555
"15",400,100,0.6,0.8,1,0.601987648526667,0.217447260630207,0.5067759718,0.919982456166667,0.474098035166667,0.908973800706667,0.865117835446667,1.60898245616667,167,689
"16",300,100,0.7,0.9,1,0.601987648526667,0.217447260630207,0.5067759718,0.919982456166667,0.474098035166667,0.908973800706667,0.865117835446667,1.78198245616667,862,862
"17",400,200,0.8,1,1,0.601987648526667,0.217447260630207,0.5067759718,0.919982456166667,0.474098035166667,0.908973800706667,0.865117835446667,-1.47398245616667,486,554
"18",500,100,0.4,0.7,1,0.601987648526667,0.217447260630207,0.5067759718,0.919982456166667,0.474098035166667,0.908973800706667,0.865117835446667,-3.60598245616667,1134,2686
"19",500,100,0.7,0.9,1,0.601987648526667,0.217447260630207,0.5067759718,0.919982456166667,0.474098035166667,0.908973800706667,0.865117835446667,1.11698245616667,0,197
"20",500,100,0.4,1,1,0.601987648526667,0.217447260630207,0.5067759718,0.919982456166667,0.474098035166667,0.908973800706667,0.865117835446667,-1.30298245616667,0,383
"21",500,100,0.6,1,1,0.601987648526667,0.217447260630207,0.5067759718,0.919982456166667,0.474098035166667,0.908973800706667,0.865117835446667,1.61998245616667,352,700
"22",400,100,0.5,0.7,1,0.601987648526667,0.217447260630207,0.5067759718,0.919982456166667,0.474098035166667,0.908973800706667,0.865117835446667,1.61898245616667,34,699
"23",400,100,0.9,1,1,0.601987648526667,0.217447260630207,0.5067759718,0.919982456166667,0.474098035166667,0.908973800706667,0.865117835446667,1.91898245616667,454,999
"24",500,100,0.7,1,1,0.601987648526667,0.217447260630207,0.5067759718,0.919982456166667,0.474098035166667,0.908973800706667,0.865117835446667,-3.32798245616667,1308,2408
"25",400,100,0.5,0.6,1,0.601987648526667,0.217447260630207,0.5067759718,0.919982456166667,0.474098035166667,0.908973800706667,0.865117835446667,-3.24898245616667,1298,2329
"26",300,100,0.6,0.8,1,0.601987648526667,0.217447260630207,0.5067759718,0.919982456166667,0.474098035166667,0.908973800706667,0.865117835446667,1.29898245616667,379,379
"27",400,100,0.6,1,1,0.601987648526667,0.217447260630207,0.5067759718,0.919982456166667,0.474098035166667,0.908973800706667,0.865117835446667,-1.77698245616667,741,857
"28",500,100,0.4,0.5,1,0.601987648526667,0.217447260630207,0.5067759718,0.919982456166667,0.474098035166667,0.908973800706667,0.865117835446667,1.13798245616667,0,218
"29",500,200,0.5,0.6,1,0.601987648526667,0.217447260630207,0.5067759718,0.919982456166667,0.474098035166667,0.908973800706667,0.865117835446667,2.41098245616667,365,1491
"30",500,100,0.4,0.6,1,0.601987648526667,0.217447260630207,0.5067759718,0.919982456166667,0.474098035166667,0.908973800706667,0.865117835446667,1.74298245616667,293,823
"31",500,300,0.8,0.9,1,0.601987648526667,0.217447260630207,0.5067759718,0.919982456166667,0.474098035166667,0.908973800706667,0.865117835446667,-1.07298245616667,0,153
"32",500,200,0.6,0.8,1,0.601987648526667,0.217447260630207,0.5067759718,0.919982456166667,0.474098035166667,0.908973800706667,0.865117835446667,-1.32898245616667,41.9999999999999,409
"33",500,200,0.7,0.9,1,0.601987648526667,0.217447260630207,0.5067759718,0.919982456166667,0.474098035166667,0.908973800706667,0.865117835446667,-1.58098245616667,293,661
"34",400,200,0.7,0.8,1,0.601987648526667,0.217447260630207,0.5067759718,0.919982456166667,0.474098035166667,0.908973800706667,0.865117835446667,1.36198245616667,0,442
"35",500,100,0.9,1,1,0.601987648526667,0.217447260630207,0.5067759718,0.919982456166667,0.474098035166667,0.908973800706667,0.865117835446667,-1.51798245616667,0,598
"36",500,100,0.5,0.7,1,0.601987648526667,0.217447260630207,0.5067759718,0.919982456166667,0.474098035166667,0.908973800706667,0.865117835446667,-1.33598245616667,0,416
"37",400,100,0.7,0.9,1,0.601987648526667,0.217447260630207,0.5067759718,0.919982456166667,0.474098035166667,0.908973800706667,0.865117835446667,-1.27098245616667,351,351
"38",400,100,0.6,0.7,1,0.601987648526667,0.217447260630207,0.5067759718,0.919982456166667,0.474098035166667,0.908973800706667,0.865117835446667,-1.26398245616667,0,344
"39",300,100,0.7,0.8,1,0.601987648526667,0.217447260630207,0.5067759718,0.919982456166667,0.474098035166667,0.908973800706667,0.865117835446667,-1.77498245616667,591,855
"40",500,100,0.7,0.8,1,0.601987648526667,0.217447260630207,0.5067759718,0.919982456166667,0.474098035166667,0.908973800706667,0.865117835446667,1.64598245616667,400,726
"41",500,100,0.4,0.8,1,0.601987648526667,0.217447260630207,0.5067759718,0.919982456166667,0.474098035166667,0.908973800706667,0.865117835446667,-2.05998245616667,550,1140
"42",400,200,0.8,0.9,1,0.601987648526667,0.217447260630207,0.5067759718,0.919982456166667,0.474098035166667,0.908973800706667,0.865117835446667,2.69998245616667,971,1780
"43",500,200,0.6,0.7,1,0.601987648526667,0.217447260630207,0.5067759718,0.919982456166667,0.474098035166667,0.908973800706667,0.865117835446667,-1.96598245616667,608,1046
"44",300,100,0.7,1,1,0.601987648526667,0.217447260630207,0.5067759718,0.919982456166667,0.474098035166667,0.908973800706667,0.865117835446667,-3.27298245616667,985,2353
"45",500,200,0.9,1,1,0.601987648526667,0.217447260630207,0.5067759718,0.919982456166667,0.474098035166667,0.908973800706667,0.865117835446667,1.46698245616667,438,547
"46",400,100,0.6,0.9,1,0.601987648526667,0.217447260630207,0.5067759718,0.919982456166667,0.474098035166667,0.908973800706667,0.865117835446667,1.19598245616667,0,276
"47",300,100,0.9,1,1,0.601987648526667,0.217447260630207,0.5067759718,0.919982456166667,0.474098035166667,0.908973800706667,0.865117835446667,1.59298245616667,429,673
"48",400,100,0.7,0.8,1,0.601987648526667,0.217447260630207,0.5067759718,0.919982456166667,0.474098035166667,0.908973800706667,0.865117835446667,2.33798245616667,651,1418
"49",500,100,0.6,0.7,1,0.601987648526667,0.217447260630207,0.5067759718,0.919982456166667,0.474098035166667,0.908973800706667,0.865117835446667,3.06898245616667,878,2149
"50",400,100,0.4,0.5,1,0.601987648526667,0.217447260630207,0.5067759718,0.919982456166667,0.474098035166667,0.908973800706667,0.865117835446667,-1.57198245616667,652,652
"51",500,100,0.8,1,1,0.601987648526667,0.217447260630207,0.5067759718,0.919982456166667,0.474098035166667,0.908973800706667,0.865117835446667,1.23398245616667,0,314
"52",500,100,0.3,0.5,1,0.601987648526667,0.217447260630207,0.5067759718,0.919982456166667,0.474098035166667,0.908973800706667,0.865117835446667,1.51798245616667,132,598
"53",400,200,0.6,0.7,1,0.601987648526667,0.217447260630207,0.5067759718,0.919982456166667,0.474098035166667,0.908973800706667,0.865117835446667,1.46198245616667,194,542
"54",500,200,0.8,0.9,1,0.601987648526667,0.217447260630207,0.5067759718,0.919982456166667,0.474098035166667,0.908973800706667,0.865117835446667,1.56898245616667,199,649
"55",500,100,0.5,0.9,1,0.601987648526667,0.217447260630207,0.5067759718,0.919982456166667,0.474098035166667,0.908973800706667,0.865117835446667,-1.73298245616667,304,813
"56",500,200,0.8,1,1,0.601987648526667,0.217447260630207,0.5067759718,0.919982456166667,0.474098035166667,0.908973800706667,0.865117835446667,2.79998245616667,1169,1880
"57",400,200,0.7,0.9,1,0.601987648526667,0.217447260630207,0.5067759718,0.919982456166667,0.474098035166667,0.908973800706667,0.865117835446667,2.66198245616667,937,1742
"58",500,300,0.7,0.8,1,0.601987648526667,0.217447260630207,0.5067759718,0.919982456166667,0.474098035166667,0.908973800706667,0.865117835446667,-1.15398245616667,0,234
"59",500,200,0.5,0.7,1,0.601987648526667,0.217447260630207,0.5067759718,0.919982456166667,0.474098035166667,0.908973800706667,0.865117835446667,-2.52398245616667,837,1604
"60",300,100,0.6,0.7,1,0.601987648526667,0.217447260630207,0.5067759718,0.919982456166667,0.474098035166667,0.908973800706667,0.865117835446667,-1.11398245616667,0,194
"61",500,100,0.4,0.9,1,0.601987648526667,0.217447260630207,0.5067759718,0.919982456166667,0.474098035166667,0.908973800706667,0.865117835446667,-1.49798245616667,84,578
"62",300,100,0.8,0.9,1,0.601987648526667,0.217447260630207,0.5067759718,0.919982456166667,0.474098035166667,0.908973800706667,0.865117835446667,1.32898245616667,301,409
"63",500,100,0.5,0.8,1,0.601987648526667,0.217447260630207,0.5067759718,0.919982456166667,0.474098035166667,0.908973800706667,0.865117835446667,-2.56898245616667,856,1649
"64",500,100,0.3,0.4,1,0.601987648526667,0.217447260630207,0.5067759718,0.919982456166667,0.474098035166667,0.908973800706667,0.865117835446667,-1.34198245616667,0,422
"65",500,300,0.8,1,1,0.601987648526667,0.217447260630207,0.5067759718,0.919982456166667,0.474098035166667,0.908973800706667,0.865117835446667,1.53998245616667,331,620
"66",400,200,0.9,1,1,0.601987648526667,0.217447260630207,0.5067759718,0.919982456166667,0.474098035166667,0.908973800706667,0.865117835446667,1.53998245616667,422,620
"67",400,100,0.8,1,1,0.601987648526667,0.217447260630207,0.5067759718,0.919982456166667,0.474098035166667,0.908973800706667,0.865117835446667,1.60098245616667,320,681
"68",400,100,0.4,0.6,1,0.601987648526667,0.217447260630207,0.5067759718,0.919982456166667,0.474098035166667,0.908973800706667,0.865117835446667,-1.94298245616667,630,1023
"69",500,200,0.7,1,1,0.601987648526667,0.217447260630207,0.5067759718,0.919982456166667,0.474098035166667,0.908973800706667,0.865117835446667,-2.14298245616667,545,1223
"70",400,100,0.5,1,1,0.601987648526667,0.217447260630207,0.5067759718,0.919982456166667,0.474098035166667,0.908973800706667,0.865117835446667,1.44798245616667,369,528
"71",400,100,0.5,0.9,1,0.601987648526667,0.217447260630207,0.5067759718,0.919982456166667,0.474098035166667,0.908973800706667,0.865117835446667,1.71098245616667,791,791
"72",500,100,0.5,0.7,2,1.6134937535,0.11742399737788,0.5278634255,0.540414888666667,0.311227356033333,0.7387708494,0.619396465903333,-0.696414888666667,0,156
"73",500,300,0.9,1,2,1.6134937535,0.11742399737788,0.5278634255,0.540414888666667,0.311227356033333,0.7387708494,0.619396465903333,1.18441488866667,644,644
"74",500,100,0.4,0.7,2,1.6134937535,0.11742399737788,0.5278634255,0.540414888666667,0.311227356033333,0.7387708494,0.619396465903333,-0.987414888666667,328,447
"75",500,100,0.8,1,2,1.6134937535,0.11742399737788,0.5278634255,0.540414888666667,0.311227356033333,0.7387708494,0.619396465903333,-2.78541488866667,1330,2245
"76",500,100,0.5,0.6,2,1.6134937535,0.11742399737788,0.5278634255,0.540414888666667,0.311227356033333,0.7387708494,0.619396465903333,2.64641488866667,1034,2106
"77",400,100,0.7,1,2,1.6134937535,0.11742399737788,0.5278634255,0.540414888666667,0.311227356033333,0.7387708494,0.619396465903333,-1.34141488866667,455,801
"78",500,200,0.4,0.5,2,1.6134937535,0.11742399737788,0.5278634255,0.540414888666667,0.311227356033333,0.7387708494,0.619396465903333,-0.665414888666667,125,125
"79",400,200,0.8,0.9,2,1.6134937535,0.11742399737788,0.5278634255,0.540414888666667,0.311227356033333,0.7387708494,0.619396465903333,-0.983414888666667,262,443
