"","val_A_scaled","val_B_scaled","prob_A","prob_B","subj_idx","drift","rho","noise","nDT","thetaGaze_A","thetaGaze_B","RT_PN","fixDur_A_sum","fixDur_sum"
"519",1,0.2,0.3,0.4,8,3.83106310483333,0.134965706016908,0.8063899453,0.812053930033333,0.816554299186667,0.7348408324,2.02305393003333,791,1211
"520",1,0.4,0.5,0.6,8,3.83106310483333,0.134965706016908,0.8063899453,0.812053930033333,0.816554299186667,0.7348408324,2.98905393003333,1137,2177
"521",0.8,0.4,0.7,0.9,8,3.83106310483333,0.134965706016908,0.8063899453,0.812053930033333,0.816554299186667,0.7348408324,2.21605393003333,453,1404
"522",0.8,0.2,0.6,0.9,8,3.83106310483333,0.134965706016908,0.8063899453,0.812053930033333,0.816554299186667,0.7348408324,-1.92705393003333,476,1115
"523",1,0.4,0.6,0.9,8,3.83106310483333,0.134965706016908,0.8063899453,0.812053930033333,0.816554299186667,0.7348408324,-2.68105393003333,1164,1869
"524",0.6,0.2,0.7,0.9,8,3.83106310483333,0.134965706016908,0.8063899453,0.812053930033333,0.816554299186667,0.7348408324,2.55305393003333,1021,1741
"525",1,0.2,0.6,0.8,8,3.83106310483333,0.134965706016908,0.8063899453,0.812053930033333,0.816554299186667,0.7348408324,3.05005393003333,1462,2238
"526",1,0.2,0.8,0.9,8,3.83106310483333,0.134965706016908,0.8063899453,0.812053930033333,0.816554299186667,0.7348408324,1.81005393003333,379,998
"527",1,0.2,0.4,0.9,8,3.83106310483333,0.134965706016908,0.8063899453,0.812053930033333,0.816554299186667,0.7348408324,-1.55205393003333,299,740
"528",0.8,0.2,0.6,0.8,8,3.83106310483333,0.134965706016908,0.8063899453,0.812053930033333,0.816554299186667,0.7348408324,-1.95705393003333,648,1145
"529",1,0.2,0.7,1,8,3.83106310483333,0.134965706016908,0.8063899453,0.812053930033333,0.816554299186667,0.7348408324,1.67205393003333,253,860
"530",0.8,0.2,0.5,0.9,8,3.83106310483333,0.134965706016908,0.8063899453,0.812053930033333,0.816554299186667,0.7348408324,-2.16505393003333,600,1353
"531",0.8,0.2,0.7,0.9,8,3.83106310483333,0.134965706016908,0.8063899453,0.812053930033333,0.816554299186667,0.7348408324,1.95505393003333,672,1143
"532",1,0.2,0.5,0.7,8,3.83106310483333,0.134965706016908,0.8063899453,0.812053930033333,0.816554299186667,0.7348408324,1.88105393003333,472,1069
"533",0.8,0.4,0.7,0.8,8,3.83106310483333,0.134965706016908,0.8063899453,0.812053930033333,0.816554299186667,0.7348408324,2.23605393003333,510,1424
"534",0.8,0.2,0.6,1,8,3.83106310483333,0.134965706016908,0.8063899453,0.812053930033333,0.816554299186667,0.7348408324,-1.43605393003333,0,624
"535",1,0.4,0.7,0.8,8,3.83106310483333,0.134965706016908,0.8063899453,0.812053930033333,0.816554299186667,0.7348408324,2.09705393003333,570,1285
"536",1,0.2,0.5,1,8,3.83106310483333,0.134965706016908,0.8063899453,0.812053930033333,0.816554299186667,0.7348408324,-1.91105393003333,752,1099
"537",1,0.4,0.8,1,8,3.83106310483333,0.134965706016908,0.8063899453,0.812053930033333,0.816554299186667,0.7348408324,-2.20205393003333,758,1390
"538",0.8,0.2,0.8,0.9,8,3.83106310483333,0.134965706016908,0.8063899453,0.812053930033333,0.816554299186667,0.7348408324,2.09705393003333,574,1285
"539",0.6,0.2,0.7,1,8,3.83106310483333,0.134965706016908,0.8063899453,0.812053930033333,0.816554299186667,0.7348408324,3.05405393003333,1043,2242
"540",0.8,0.2,0.7,0.8,8,3.83106310483333,0.134965706016908,0.8063899453,0.812053930033333,0.816554299186667,0.7348408324,-2.74305393003333,1078,1931
"541",1,0.4,0.6,0.8,8,3.83106310483333,0.134965706016908,0.8063899453,0.812053930033333,0.816554299186667,0.7348408324,1.52105393003333,467,709
"542",1,0.2,0.5,0.8,8,3.83106310483333,0.134965706016908,0.8063899453,0.812053930033333,0.816554299186667,0.7348408324,3.34105393003333,1206,2529
"543",1,0.4,0.8,0.9,8,3.83106310483333,0.134965706016908,0.8063899453,0.812053930033333,0.816554299186667,0.7348408324,1.62005393003333,549,808
"544",1,0.4,0.5,0.7,8,3.83106310483333,0.134965706016908,0.8063899453,0.812053930033333,0.816554299186667,0.7348408324,3.11105393003333,1350,2299
"545",1,0.6,0.8,0.9,8,3.83106310483333,0.134965706016908,0.8063899453,0.812053930033333,0.816554299186667,0.7348408324,-1.86005393003333,545,1048
"546",1,0.4,0.6,1,8,3.83106310483333,0.134965706016908,0.8063899453,0.812053930033333,0.816554299186667,0.7348408324,-1.51305393003333,332,701
"547",0.8,0.2,0.5,0.6,8,3.83106310483333,0.134965706016908,0.8063899453,0.812053930033333,0.816554299186667,0.7348408324,-1.82705393003333,312,1015
"548",0.8,0.4,0.9,1,8,3.83106310483333,0.134965706016908,0.8063899453,0.812053930033333,0.816554299186667,0.7348408324,2.17405393003333,689,1362
"549",1,0.2,0.4,0.7,8,3.83106310483333,0.134965706016908,0.8063899453,0.812053930033333,0.816554299186667,0.7348408324,-1.55205393003333,388,740
"550",0.8,0.2,0.9,1,8,3.83106310483333,0.134965706016908,0.8063899453,0.812053930033333,0.816554299186667,0.7348408324,1.57305393003333,415,761
"551",0.8,0.4,0.8,0.9,8,3.83106310483333,0.134965706016908,0.8063899453,0.812053930033333,0.816554299186667,0.7348408324,2.87905393003333,1196,2067
"552",1,0.2,0.4,0.8,8,3.83106310483333,0.134965706016908,0.8063899453,0.812053930033333,0.816554299186667,0.7348408324,-1.46305393003333,250,651
"553",1,0.6,0.8,1,8,3.83106310483333,0.134965706016908,0.8063899453,0.812053930033333,0.816554299186667,0.7348408324,-1.07005393003333,150,258
"554",0.6,0.2,0.8,0.9,8,3.83106310483333,0.134965706016908,0.8063899453,0.812053930033333,0.816554299186667,0.7348408324,-2.89605393003333,1135,2084
"555",0.6,0.2,0.8,1,8,3.83106310483333,0.134965706016908,0.8063899453,0.812053930033333,0.816554299186667,0.7348408324,2.96505393003333,1551,2153
"556",0.8,0.2,0.7,1,8,3.83106310483333,0.134965706016908,0.8063899453,0.812053930033333,0.816554299186667,0.7348408324,-1.90305393003333,702,1091
"557",0.8,0.2,0.4,0.5,8,3.83106310483333,0.134965706016908,0.8063899453,0.812053930033333,0.816554299186667,0.7348408324,-1.42405393003333,363,612
"558",0.6,0.2,0.7,0.8,8,3.83106310483333,0.134965706016908,0.8063899453,0.812053930033333,0.816554299186667,0.7348408324,1.46505393003333,284,653
"559",1,0.2,0.6,0.7,8,3.83106310483333,0.134965706016908,0.8063899453,0.812053930033333,0.816554299186667,0.7348408324,1.30605393003333,168,494
"560",1,0.2,0.7,0.9,8,3.83106310483333,0.134965706016908,0.8063899453,0.812053930033333,0.816554299186667,0.7348408324,2.11905393003333,339,1307
"561",1,0.4,0.6,0.7,8,3.83106310483333,0.134965706016908,0.8063899453,0.812053930033333,0.816554299186667,0.7348408324,2.99705393003333,1045,2185
"562",0.8,0.2,0.5,1,8,3.83106310483333,0.134965706016908,0.8063899453,0.812053930033333,0.816554299186667,0.7348408324,-1.65005393003333,491,838
"563",0.8,0.4,0.8,1,8,3.83106310483333,0.134965706016908,0.8063899453,0.812053930033333,0.816554299186667,0.7348408324,-2.19505393003333,829,1383
"564",0.6,0.2,0.9,1,8,3.83106310483333,0.134965706016908,0.8063899453,0.812053930033333,0.816554299186667,0.7348408324,-3.26205393003333,1326,2450
"565",0.6,0.2,0.6,0.7,8,3.83106310483333,0.134965706016908,0.8063899453,0.812053930033333,0.816554299186667,0.7348408324,1.35105393003333,539,539
"566",0.6,0.2,0.6,0.8,8,3.83106310483333,0.134965706016908,0.8063899453,0.812053930033333,0.816554299186667,0.7348408324,-1.86205393003333,507,1050
"567",1,0.2,0.3,0.5,8,3.83106310483333,0.134965706016908,0.8063899453,0.812053930033333,0.816554299186667,0.7348408324,2.68105393003333,1121,1869
"568",1,0.2,0.4,0.5,8,3.83106310483333,0.134965706016908,0.8063899453,0.812053930033333,0.816554299186667,0.7348408324,1.76105393003333,518,949
"569",0.6,0.2,0.6,0.8,9,2.0261181737,0.194522067899977,0.545035520833333,0.34354832939,0.25276436175,0.425752938496667,-1.91954832939,203,1576
"570",1,0.2,0.4,0.8,9,2.0261181737,0.194522067899977,0.545035520833333,0.34354832939,0.25276436175,0.425752938496667,-1.29354832939,529,950
