"","val_A1_scaled","val_B1_scaled","val_A2_scaled","val_B2_scaled","subj_idx","drift","rho","noise","nDT","thetaGaze_A","thetaGaze_B","RT_PN","fixDur_A_sum","fixDur_sum"
"21",0.41,0.256666666666667,0.116666666666667,0.244404,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,1.3419243941,726.97,1037
"22",0.25,0.52,0.852344,0.566666666666667,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,2.5639243941,868.300000000001,2259
"23",0.853333333333333,0.496666666666667,0.16,0.474137333333333,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,2.7129243941,1779.11,2408
"24",0.116666666666667,0.243433666666667,0.886666666666667,0.67,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,2.5379243941,953.67,2233
"25",0.893333333333333,0.503333333333333,0.286666666666667,0.448216,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,3.3599243941,1420.95,3055
"26",0.13,0.463333333333333,0.866666666666667,0.385760333333333,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,1.6049243941,302.37,1300
"27",0.44,0.6,0.865887333333333,0.673333333333333,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,2.8789243941,1412.09,2574
"28",0.926666666666667,0.603333333333333,0.136666666666667,0.245228333333333,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,1.6419243941,741.72,1337
"29",0.88,0.467851666666667,0.24,0.453333333333333,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,1.0869243941,782,782
"30",0.356666666666667,0.473143,0.836666666666667,0.726666666666667,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,3.5559243941,1668.58,3251
"31",0.106666666666667,0.215579666666667,0.76,0.49,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,1.4909243941,471.94,1186
"32",0.996666666666667,0.753333333333333,0.504455666666667,0.706666666666667,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,4.9489243941,2273.8,4644
"33",0.54,0.416666666666667,0.273333333333333,0.390911,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,1.4959243941,889,1191
"34",0.107169666666667,0.41,0.863333333333333,0.413333333333333,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,1.4379243941,410.45,1133
"35",0.986666666666667,0.513333333333333,0.213353,0.563333333333333,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,2.9109243941,1316.01,2606
"36",0.12,0.376666666666667,0.943333333333333,0.440268333333333,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,4.3579243941,2185.27,4053
"37",0.856666666666667,0.5,0.133333333333333,0.238642333333333,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,1.9059243941,846.66,1601
"38",0.923952,0.7,0.29,0.413333333333333,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,3.1379243941,1716.38,2833
"39",0.24,0.379561666666667,0.893333333333333,0.606666666666667,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,1.4979243941,660.02,1193
"40",0.3,0.68,0.871174,0.426666666666667,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,2.0579243941,587.97,1753
"41",0.41,0.62,0.860078,0.593333333333333,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,2.2029243941,740.99,1898
"42",0.54,0.356666666666667,0.255786,0.403333333333333,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,3.2619243941,1936.86,2957
"43",0.413333333333333,0.61,0.8,0.575111333333333,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,2.6779243941,1442.2,2373
"44",0.426666666666667,0.743333333333333,0.943333333333333,0.54582,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,2.3779243941,1176.2,2073
"45",0.808594,0.55,0.376666666666667,0.586666666666667,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,-2.5129243941,439.84,2208
"46",0.359945666666667,0.796666666666667,0.983333333333333,0.476666666666667,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,2.9899243941,1086.04,2685
"47",0.883333333333333,0.701583,0.476666666666667,0.613333333333333,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,2.1399243941,1445.2,1835
"48",0.390433666666667,0.67,0.8,0.5,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,0.9599243941,469.16,655
"49",0.142469,0.32,0.653333333333333,0.31,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,3.3179243941,1087.92,3013
"50",0.323333333333333,0.49,0.912932333333333,0.613333333333333,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,1.7369243941,708.09,1432
"51",0.906666666666667,0.740255666666667,0.18,0.286666666666667,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,2.4109243941,811.69,2106
"52",0.23,0.393333333333333,0.554874666666667,0.346666666666667,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,1.9679243941,693.18,1663
"53",0.119844,0.286666666666667,0.683333333333333,0.336666666666667,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,5.5849243941,2972.35,5280
"54",0.156666666666667,0.464441666666667,0.946666666666667,0.34,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,2.8559243941,874.13,2551
"55",0.106666666666667,0.441579666666667,0.81,0.356666666666667,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,2.1959243941,774.32,1891
"56",0.157531,0.313333333333333,0.7,0.406666666666667,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,1.7219243941,946.07,1417
"57",0.54,0.773333333333333,0.936678666666667,0.66,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,2.2359243941,1316.16,1931
"58",0.265688,0.596666666666667,0.853333333333333,0.5,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,1.7469243941,570.99,1442
"59",0.240655,0.44,0.966666666666667,0.666666666666667,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,5.7499243941,2914.09,5445
"60",0.283333333333333,0.486666666666667,0.85,0.60782,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,-2.3459243941,1817.63,2041
"61",0.426666666666667,0.766666666666667,0.976666666666667,0.570083333333333,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,3.0459243941,970.83,2741
"62",0.3,0.513333333333333,0.686666666666667,0.406395333333333,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,1.8249243941,684.89,1520
"63",0.307214666666667,0.52,0.87,0.573333333333333,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,5.2439243941,2459.82,4939
"64",0.543333333333333,0.673333333333333,0.89,0.777947,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,1.0999243941,278.23,795
"65",0.940879333333333,0.493333333333333,0.263333333333333,0.59,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,4.1369243941,643.89,3832
"66",0.156666666666667,0.300735,0.943333333333333,0.626666666666667,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,2.5659243941,837.8,2261
"67",0.693333333333333,0.346666666666667,0.126666666666667,0.258717,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,1.6759243941,718.77,1371
"68",0.636666666666667,0.493333333333333,0.173333333333333,0.335206,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,3.7449243941,1668.8,3440
"69",0.786666666666667,0.501804333333333,0.29,0.516666666666667,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,2.7739243941,1337.86,2469
"70",0.78,0.51,0.309445666666667,0.546666666666667,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,3.7539243941,1578.32,3449
"71",0.897996,0.383333333333333,0.196666666666667,0.463333333333333,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,1.9289243941,910.6,1624
"72",0.156666666666667,0.531951333333333,0.81,0.29,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,1.6189243941,637.53,1314
"73",0.878249333333333,0.603333333333333,0.476666666666667,0.706666666666667,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,1.7399243941,962.65,1435
"74",0.993333333333333,0.603333333333333,0.392357666666667,0.596666666666667,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,2.0789243941,659.29,1774
"75",0.283333333333333,0.473333333333333,0.856666666666667,0.605259,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,2.3519243941,1173.72,2047
"76",0.410550666666667,0.526666666666667,0.92,0.763333333333333,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,1.5299243941,227.14,1225
"77",0.953333333333333,0.647399,0.49,0.773333333333333,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,2.1519243941,1015.69,1847
"78",0.426666666666667,0.257854333333333,0.1,0.206666666666667,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,5.0189243941,1797.69,4714
"79",0.246666666666667,0.450498,0.97,0.656666666666667,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,1.3119243941,783.96,1007
"80",0.153333333333333,0.436734666666667,0.953333333333333,0.5,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,2.6839243941,1211.1,2379
"81",0.566666666666667,0.683333333333333,0.873333333333333,0.724892666666667,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,2.8389243941,1370.5,2534
"82",0.87,0.54,0.268327333333333,0.436666666666667,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,1.8629243941,372.1,1558
"83",0.93,0.416666666666667,0.241555,0.62,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,3.3419243941,1500.54,3037
"84",0.72,0.55,0.444172666666667,0.603333333333333,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,3.4489243941,1174.95,3144
"85",0.793333333333333,0.599275333333333,0.286666666666667,0.463333333333333,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,2.0959243941,700.62,1791
"86",0.833333333333333,0.68,0.506666666666667,0.632677,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,2.2179243941,190.73,1913
"87",0.883333333333333,0.41,0.111724,0.44,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,-6.6619243941,1176.04,6357
"88",0.223333333333333,0.657478,0.996666666666667,0.38,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,1.6129243941,355.93,1308
"89",0.133333333333333,0.390203,0.963333333333333,0.59,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,5.9549243941,3465.64,5650
"90",0.166666666666667,0.47,0.89,0.371836,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,1.4569243941,173.92,1152
"91",0.186666666666667,0.349347333333333,0.793333333333333,0.493333333333333,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,2.4439243941,1140.37,2139
"92",0.776666666666667,0.630048666666667,0.513333333333333,0.633333333333333,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,1.6129243941,425.6,1308
"93",0.293333333333333,0.436044,0.763333333333333,0.553333333333333,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,4.0649243941,1988.37,3760
"94",0.110923666666667,0.323333333333333,0.913333333333333,0.406666666666667,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,2.5989243941,1003.46,2294
"95",0.320680666666667,0.57,0.793333333333333,0.523333333333333,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,3.9729243941,1795.39,3668
"96",0.63,0.340561666666667,0.22,0.433333333333333,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,4.6369243941,2322.1,4332
"97",0.253333333333333,0.473333333333333,0.757629,0.45,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,2.7069243941,1062.55,2402
"98",0.153333333333333,0.61,0.963333333333333,0.308830666666667,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,1.0579243941,3.9999999999999,753
"99",0.756666666666667,0.48,0.223333333333333,0.375386,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,2.4699243941,1733.2,2165
"100",0.413333333333333,0.606666666666667,0.926373333333333,0.663333333333333,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,2.8489243941,1330.27,2544
"101",0.533333333333333,0.64,0.92236,0.79,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,2.7639243941,1018.413,2459
"102",0.154651666666667,0.413333333333333,0.713333333333333,0.35,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,1.8429243941,648.25,1538
"103",0.93,0.65,0.26,0.411960666666667,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,1.1669243941,643.99,862
"104",0.263333333333333,0.373333333333333,0.613739666666667,0.47,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,2.5929243941,1084.81,2288
"105",0.721902,0.323333333333333,0.19,0.543333333333333,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,1.4919243941,585.85,1187
"106",0.866666666666667,0.307903,0.143333333333333,0.7,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,1.5749243941,633.86,1270
"107",0.4,0.556666666666667,0.746666666666667,0.579355,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,3.4619243941,1140.87,3157
"108",0.823333333333333,0.606425666666667,0.296666666666667,0.41,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,3.6069243941,1354.45,3302
"109",0.856666666666667,0.637697,0.173333333333333,0.396666666666667,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,7.7539243941,4552.86,7449
"110",0.256666666666667,0.360932,0.806666666666667,0.703333333333333,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,2.6149243941,961.89,2310
"111",0.671350666666667,0.353333333333333,0.146666666666667,0.35,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,2.8279243941,1568.011,2523
"112",0.946666666666667,0.686666666666667,0.468156,0.656666666666667,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,1.2439243941,779.373,939
"113",0.82,0.678846666666667,0.413333333333333,0.52,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,2.8479243941,1634.82,2543
"114",0.356666666666667,0.655504333333333,0.79,0.493333333333333,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,5.6919243941,3549.67,5387
"115",0.110139,0.266666666666667,0.856666666666667,0.38,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,3.6579243941,914.06,3353
"116",0.723333333333333,0.523333333333333,0.353706666666667,0.543333333333333,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,5.2609243941,3157.1,4956
"117",0.486090333333333,0.633333333333333,0.793333333333333,0.63,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,2.1149243941,707.400000000001,1810
"118",0.58579,0.47,0.313333333333333,0.426666666666667,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,3.6769243941,1662.01,3372
"119",0.993333333333333,0.646666666666667,0.476420333333333,0.743333333333333,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,1.9239243941,640.24,1619
"120",0.873333333333333,0.56,0.129487333333333,0.493333333333333,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,3.8069243941,1531.31,3502
"121",0.24,0.516666666666667,0.733157666666667,0.343333333333333,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,3.5329243941,1885.08,3228
"122",0.183333333333333,0.755071666666667,0.983333333333333,0.3,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,2.4359243941,479.43,2131
"123",0.198539666666667,0.396666666666667,0.566666666666667,0.4,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,1.2099243941,241.78,905
"124",0.803333333333333,0.627581,0.333333333333333,0.543333333333333,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,1.4359243941,610.96,1131
"125",0.12,0.476666666666667,0.822015,0.39,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,2.5549243941,1052.309,2250
"126",0.213347,0.453333333333333,0.933333333333333,0.54,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,4.4539243941,1873.69,4149
"127",0.103333333333333,0.336653666666667,0.983333333333333,0.486666666666667,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,4.6529243941,1928.37,4348
"128",0.167875666666667,0.463333333333333,0.656666666666667,0.3,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,2.8229243941,1211.8,2518
"129",0.253333333333333,0.433333333333333,0.816666666666667,0.534013666666667,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,1.8739243941,485.81,1569
"130",0.526666666666667,0.333333333333333,0.13,0.268980666666667,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,2.7449243941,1259.67,2440
"131",0.606666666666667,0.74,0.883825,0.753333333333333,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,1.4659243941,607.06,1161
"132",0.197459,0.37,0.806666666666667,0.543333333333333,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,3.6359243941,1908.18,3331
"133",1,0.7,0.438798,0.63,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,1.7879243941,711.81,1483
"134",0.866666666666667,0.466564,0.306666666666667,0.606666666666667,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,2.1789243941,506,1874
"135",0.64,0.452011333333333,0.243333333333333,0.37,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,2.5549243941,1667.5,2250
"136",0.29,0.533333333333333,0.636666666666667,0.393333333333333,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,3.6649243941,1586.79,3360
"137",0.738329,0.366666666666667,0.203333333333333,0.553333333333333,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,1.2969243941,317.92,992
"138",0.777762666666667,0.476666666666667,0.183333333333333,0.32,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,2.3579243941,1088.06,2053
"139",0.727426666666667,0.523333333333333,0.3,0.486666666666667,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,5.1299243941,3570.08,4825
"140",0.196666666666667,0.33,0.602777,0.426666666666667,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,2.4389243941,1054.64,2134
"141",0.98,0.753333333333333,0.313333333333333,0.481459666666667,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,0.7709243941,431.31,466
"142",0.985192333333333,0.756666666666667,0.573333333333333,0.726666666666667,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,6.8669243941,4455.9,6562
"143",0.953333333333333,0.673333333333333,0.425721666666667,0.566666666666667,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,1.2569243941,469.77,952
"144",0.17,0.28,0.953756333333333,0.69,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,1.3759243941,603.15,1071
"145",0.47,0.652611,0.863333333333333,0.643333333333333,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,1.3039243941,756.77,999
"146",0.97,0.471042666666667,0.216666666666667,0.466666666666667,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,0.9199243941,551.35,615
"147",0.956666666666667,0.718667666666667,0.216666666666667,0.35,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,4.1039243941,2357.75,3799
"148",0.673333333333333,0.326666666666667,0.157586666666667,0.33,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,1.5169243941,301.25,1212
"149",0.8,0.253333333333333,0.131418,0.586666666666667,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,3.1529243941,1705.43,2848
"150",0.233333333333333,0.48,0.963333333333333,0.477796,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,2.2959243941,1047.88,1991
"151",0.2,0.490619,0.813333333333333,0.393333333333333,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,1.9789243941,798.51,1674
"152",0.13,0.28,0.533333333333333,0.289996333333333,1,2.84996696146667,0.635242980433,0.3354475109,0.3049243941,0.955380162133333,0.47897391545,1.0199243941,392.49,715
