"","val_A_scaled","val_B_scaled","prob_A","prob_B","subj_idx","drift","rho","noise","nDT","thetaGaze_A","thetaGaze_B","RT_PN","fixDur_A_sum","fixDur_sum"
"583",20,14,0.7,1,9,0.107558134193333,0.43438494693155,0.3030450926,0.08794707219,0.117568490963333,0.757340975573333,-1.73194707219,920,1644
"584",100,80,0.8,1,9,0.107558134193333,0.43438494693155,0.3030450926,0.08794707219,0.117568490963333,0.757340975573333,-3.15794707219,1670,3070
"585",50,45,0.9,1,9,0.107558134193333,0.43438494693155,0.3030450926,0.08794707219,0.117568490963333,0.757340975573333,-5.43694707219,2492,5349
"586",60,30,0.5,1,9,0.107558134193333,0.43438494693155,0.3030450926,0.08794707219,0.117568490963333,0.757340975573333,-1.94194707219,976,1854
"587",20,8,0.4,1,9,0.107558134193333,0.43438494693155,0.3030450926,0.08794707219,0.117568490963333,0.757340975573333,-9.25994707219,4940,9172
"588",10,3,0.3,1,9,0.107558134193333,0.43438494693155,0.3030450926,0.08794707219,0.117568490963333,0.757340975573333,-20.73994707219,6896,20652
"589",50,25,0.5,1,9,0.107558134193333,0.43438494693155,0.3030450926,0.08794707219,0.117568490963333,0.757340975573333,-2.27494707219,1417,2187
"590",10,6,0.6,1,9,0.107558134193333,0.43438494693155,0.3030450926,0.08794707219,0.117568490963333,0.757340975573333,7.66094707219,5159,7573
"591",40,36,0.9,1,9,0.107558134193333,0.43438494693155,0.3030450926,0.08794707219,0.117568490963333,0.757340975573333,-3.83094707219,1847,3743
"592",100,50,0.5,1,9,0.107558134193333,0.43438494693155,0.3030450926,0.08794707219,0.117568490963333,0.757340975573333,-6.30194707219,3208,6214
"593",100,60,0.6,1,9,0.107558134193333,0.43438494693155,0.3030450926,0.08794707219,0.117568490963333,0.757340975573333,-3.00794707219,1574,2920
"594",70,49,0.7,1,9,0.107558134193333,0.43438494693155,0.3030450926,0.08794707219,0.117568490963333,0.757340975573333,-4.19194707219,1772,4104
"595",10,8,0.8,1,9,0.107558134193333,0.43438494693155,0.3030450926,0.08794707219,0.117568490963333,0.757340975573333,-5.24094707219,3016,5153
"596",80,72,0.9,1,9,0.107558134193333,0.43438494693155,0.3030450926,0.08794707219,0.117568490963333,0.757340975573333,-4.45894707219,2470,4371
"597",70,63,0.9,1,9,0.107558134193333,0.43438494693155,0.3030450926,0.08794707219,0.117568490963333,0.757340975573333,-5.87194707219,3384,5784
"598",30,21,0.7,1,9,0.107558134193333,0.43438494693155,0.3030450926,0.08794707219,0.117568490963333,0.757340975573333,-4.82294707219,2453,4735
"599",30,27,0.9,1,9,0.107558134193333,0.43438494693155,0.3030450926,0.08794707219,0.117568490963333,0.757340975573333,-3.37694707219,1428,3289
"600",20,12,0.6,1,9,0.107558134193333,0.43438494693155,0.3030450926,0.08794707219,0.117568490963333,0.757340975573333,6.10694707219,1972,6019
"601",70,42,0.6,1,9,0.107558134193333,0.43438494693155,0.3030450926,0.08794707219,0.117568490963333,0.757340975573333,-2.56294707219,350,2475
"602",30,12,0.4,1,9,0.107558134193333,0.43438494693155,0.3030450926,0.08794707219,0.117568490963333,0.757340975573333,-4.05094707219,1202,3963
"603",50,15,0.3,1,9,0.107558134193333,0.43438494693155,0.3030450926,0.08794707219,0.117568490963333,0.757340975573333,-2.27194707219,1192,2184
"604",90,27,0.3,1,9,0.107558134193333,0.43438494693155,0.3030450926,0.08794707219,0.117568490963333,0.757340975573333,-1.59494707219,760,1507
"605",60,36,0.6,1,9,0.107558134193333,0.43438494693155,0.3030450926,0.08794707219,0.117568490963333,0.757340975573333,-1.63994707219,1208,1552
"606",10,5,0.5,1,9,0.107558134193333,0.43438494693155,0.3030450926,0.08794707219,0.117568490963333,0.757340975573333,23.50194707219,11076,23414
"607",80,56,0.7,1,9,0.107558134193333,0.43438494693155,0.3030450926,0.08794707219,0.117568490963333,0.757340975573333,-2.00994707219,490,1922
"608",50,20,0.4,1,9,0.107558134193333,0.43438494693155,0.3030450926,0.08794707219,0.117568490963333,0.757340975573333,-1.96694707219,0,1879
"609",30,18,0.6,1,9,0.107558134193333,0.43438494693155,0.3030450926,0.08794707219,0.117568490963333,0.757340975573333,-6.12194707219,3070,6034
"610",50,35,0.7,1,9,0.107558134193333,0.43438494693155,0.3030450926,0.08794707219,0.117568490963333,0.757340975573333,-2.04194707219,1342,1954
"611",40,24,0.6,1,9,0.107558134193333,0.43438494693155,0.3030450926,0.08794707219,0.117568490963333,0.757340975573333,-2.77394707219,1226,2686
"612",100,30,0.3,1,9,0.107558134193333,0.43438494693155,0.3030450926,0.08794707219,0.117568490963333,0.757340975573333,-1.94294707219,493,1855
"613",70,35,0.5,1,9,0.107558134193333,0.43438494693155,0.3030450926,0.08794707219,0.117568490963333,0.757340975573333,-2.93594707219,1670,2848
"614",30,9,0.3,1,9,0.107558134193333,0.43438494693155,0.3030450926,0.08794707219,0.117568490963333,0.757340975573333,-4.10594707219,2494,4018
"615",80,40,0.5,1,9,0.107558134193333,0.43438494693155,0.3030450926,0.08794707219,0.117568490963333,0.757340975573333,-2.37994707219,608,2292
"616",70,56,0.8,1,9,0.107558134193333,0.43438494693155,0.3030450926,0.08794707219,0.117568490963333,0.757340975573333,-4.48294707219,2287,4395
"617",100,40,0.4,1,9,0.107558134193333,0.43438494693155,0.3030450926,0.08794707219,0.117568490963333,0.757340975573333,-0.98194707219,436,894
"618",60,54,0.9,1,9,0.107558134193333,0.43438494693155,0.3030450926,0.08794707219,0.117568490963333,0.757340975573333,-3.20194707219,2180,3114
