"","val_A_scaled","val_B_scaled","prob_A","prob_B","subj_idx","drift","rho","noise","nDT","bias","thetaGaze_A","thetaGaze_B","RT_PN","fixDur_A_sum","fixDur_sum"
"1",80,40,0.5,1,1,0.0393096801768333,0.6504725741569,0.309424050726667,0.689440666936667,0.505536921466667,0.173444103853333,0.768609744173333,-9.31444066693667,3949,8625
"2",60,36,0.6,1,1,0.0393096801768333,0.6504725741569,0.309424050726667,0.689440666936667,0.505536921466667,0.173444103853333,0.768609744173333,-6.00544066693667,2424,5316
"3",80,32,0.4,1,1,0.0393096801768333,0.6504725741569,0.309424050726667,0.689440666936667,0.505536921466667,0.173444103853333,0.768609744173333,-5.44544066693667,2796,4756
"4",100,50,0.5,1,1,0.0393096801768333,0.6504725741569,0.309424050726667,0.689440666936667,0.505536921466667,0.173444103853333,0.768609744173333,-1.73544066693667,0,1046
"5",10,6,0.6,1,1,0.0393096801768333,0.6504725741569,0.309424050726667,0.689440666936667,0.505536921466667,0.173444103853333,0.768609744173333,4.16944066693667,2136,3480
"6",20,6,0.3,1,1,0.0393096801768333,0.6504725741569,0.309424050726667,0.689440666936667,0.505536921466667,0.173444103853333,0.768609744173333,-12.0134406669367,5254,11324
"7",10,8,0.8,1,1,0.0393096801768333,0.6504725741569,0.309424050726667,0.689440666936667,0.505536921466667,0.173444103853333,0.768609744173333,-2.06044066693667,648,1371
"8",40,36,0.9,1,1,0.0393096801768333,0.6504725741569,0.309424050726667,0.689440666936667,0.505536921466667,0.173444103853333,0.768609744173333,-2.29144066693667,450,1602
"9",20,8,0.4,1,1,0.0393096801768333,0.6504725741569,0.309424050726667,0.689440666936667,0.505536921466667,0.173444103853333,0.768609744173333,-5.95444066693667,2507,5265
"10",50,45,0.9,1,1,0.0393096801768333,0.6504725741569,0.309424050726667,0.689440666936667,0.505536921466667,0.173444103853333,0.768609744173333,16.6574406669367,7384,15968
"11",70,21,0.3,1,1,0.0393096801768333,0.6504725741569,0.309424050726667,0.689440666936667,0.505536921466667,0.173444103853333,0.768609744173333,-4.07244066693667,1973,3383
"12",100,70,0.7,1,1,0.0393096801768333,0.6504725741569,0.309424050726667,0.689440666936667,0.505536921466667,0.173444103853333,0.768609744173333,-9.71044066693667,3786,9021
"13",60,30,0.5,1,1,0.0393096801768333,0.6504725741569,0.309424050726667,0.689440666936667,0.505536921466667,0.173444103853333,0.768609744173333,-2.87344066693667,846,2184
"14",10,7,0.7,1,1,0.0393096801768333,0.6504725741569,0.309424050726667,0.689440666936667,0.505536921466667,0.173444103853333,0.768609744173333,-8.97344066693667,3018,8284
"15",60,48,0.8,1,1,0.0393096801768333,0.6504725741569,0.309424050726667,0.689440666936667,0.505536921466667,0.173444103853333,0.768609744173333,-3.28444066693667,1500,2595
"16",100,90,0.9,1,1,0.0393096801768333,0.6504725741569,0.309424050726667,0.689440666936667,0.505536921466667,0.173444103853333,0.768609744173333,-2.86244066693667,948,2173
"17",80,72,0.9,1,1,0.0393096801768333,0.6504725741569,0.309424050726667,0.689440666936667,0.505536921466667,0.173444103853333,0.768609744173333,-8.76044066693667,3434,8071
"18",80,64,0.8,1,1,0.0393096801768333,0.6504725741569,0.309424050726667,0.689440666936667,0.505536921466667,0.173444103853333,0.768609744173333,-4.13644066693667,1932,3447
"19",60,54,0.9,1,1,0.0393096801768333,0.6504725741569,0.309424050726667,0.689440666936667,0.505536921466667,0.173444103853333,0.768609744173333,-5.12944066693667,3628,4440
"20",70,49,0.7,1,1,0.0393096801768333,0.6504725741569,0.309424050726667,0.689440666936667,0.505536921466667,0.173444103853333,0.768609744173333,-1.82844066693667,43,1139
"21",90,45,0.5,1,1,0.0393096801768333,0.6504725741569,0.309424050726667,0.689440666936667,0.505536921466667,0.173444103853333,0.768609744173333,-2.15044066693667,811,1461
"22",30,9,0.3,1,1,0.0393096801768333,0.6504725741569,0.309424050726667,0.689440666936667,0.505536921466667,0.173444103853333,0.768609744173333,-9.93244066693667,3442,9243
"23",40,24,0.6,1,1,0.0393096801768333,0.6504725741569,0.309424050726667,0.689440666936667,0.505536921466667,0.173444103853333,0.768609744173333,-6.88944066693667,2270,6200
"24",40,32,0.8,1,1,0.0393096801768333,0.6504725741569,0.309424050726667,0.689440666936667,0.505536921466667,0.173444103853333,0.768609744173333,-2.56644066693667,494,1877
"25",80,48,0.6,1,1,0.0393096801768333,0.6504725741569,0.309424050726667,0.689440666936667,0.505536921466667,0.173444103853333,0.768609744173333,-6.88044066693667,3151,6191
"26",40,20,0.5,1,1,0.0393096801768333,0.6504725741569,0.309424050726667,0.689440666936667,0.505536921466667,0.173444103853333,0.768609744173333,-2.69344066693667,614,2004
"27",30,12,0.4,1,1,0.0393096801768333,0.6504725741569,0.309424050726667,0.689440666936667,0.505536921466667,0.173444103853333,0.768609744173333,-15.4484406669367,8328,14759
"28",70,42,0.6,1,1,0.0393096801768333,0.6504725741569,0.309424050726667,0.689440666936667,0.505536921466667,0.173444103853333,0.768609744173333,-3.68644066693667,1951,2997
"29",30,21,0.7,1,1,0.0393096801768333,0.6504725741569,0.309424050726667,0.689440666936667,0.505536921466667,0.173444103853333,0.768609744173333,-8.78744066693667,3542,8098
"30",100,30,0.3,1,1,0.0393096801768333,0.6504725741569,0.309424050726667,0.689440666936667,0.505536921466667,0.173444103853333,0.768609744173333,8.20644066693667,2475,7517
"31",20,14,0.7,1,1,0.0393096801768333,0.6504725741569,0.309424050726667,0.689440666936667,0.505536921466667,0.173444103853333,0.768609744173333,-5.70444066693667,3491,5015
"32",20,16,0.8,1,1,0.0393096801768333,0.6504725741569,0.309424050726667,0.689440666936667,0.505536921466667,0.173444103853333,0.768609744173333,-3.44044066693667,1337,2751
"33",90,72,0.8,1,1,0.0393096801768333,0.6504725741569,0.309424050726667,0.689440666936667,0.505536921466667,0.173444103853333,0.768609744173333,-2.09944066693667,208,1410
"34",40,12,0.3,1,1,0.0393096801768333,0.6504725741569,0.309424050726667,0.689440666936667,0.505536921466667,0.173444103853333,0.768609744173333,-3.67244066693667,1159,2983
"35",30,27,0.9,1,1,0.0393096801768333,0.6504725741569,0.309424050726667,0.689440666936667,0.505536921466667,0.173444103853333,0.768609744173333,-3.62344066693667,1426,2934
"36",50,40,0.8,1,1,0.0393096801768333,0.6504725741569,0.309424050726667,0.689440666936667,0.505536921466667,0.173444103853333,0.768609744173333,-2.51544066693667,452,1826
"37",10,3,0.3,1,1,0.0393096801768333,0.6504725741569,0.309424050726667,0.689440666936667,0.505536921466667,0.173444103853333,0.768609744173333,-13.1604406669367,6382,12471
"38",40,28,0.7,1,1,0.0393096801768333,0.6504725741569,0.309424050726667,0.689440666936667,0.505536921466667,0.173444103853333,0.768609744173333,-5.36044066693667,3426,4671
"39",90,63,0.7,1,1,0.0393096801768333,0.6504725741569,0.309424050726667,0.689440666936667,0.505536921466667,0.173444103853333,0.768609744173333,-4.19944066693667,2800,3510
"40",50,25,0.5,1,1,0.0393096801768333,0.6504725741569,0.309424050726667,0.689440666936667,0.505536921466667,0.173444103853333,0.768609744173333,-8.10944066693667,3886,7420
"41",70,28,0.4,1,1,0.0393096801768333,0.6504725741569,0.309424050726667,0.689440666936667,0.505536921466667,0.173444103853333,0.768609744173333,-18.2834406669367,6144,17594
"42",10,5,0.5,1,1,0.0393096801768333,0.6504725741569,0.309424050726667,0.689440666936667,0.505536921466667,0.173444103853333,0.768609744173333,6.35244066693667,3015,5663
"43",80,56,0.7,1,1,0.0393096801768333,0.6504725741569,0.309424050726667,0.689440666936667,0.505536921466667,0.173444103853333,0.768609744173333,-6.27744066693667,2402,5588
"44",30,18,0.6,1,1,0.0393096801768333,0.6504725741569,0.309424050726667,0.689440666936667,0.505536921466667,0.173444103853333,0.768609744173333,2.13044066693667,781,1441
"45",100,80,0.8,1,1,0.0393096801768333,0.6504725741569,0.309424050726667,0.689440666936667,0.505536921466667,0.173444103853333,0.768609744173333,-4.65044066693667,1933,3961
"46",70,35,0.5,1,1,0.0393096801768333,0.6504725741569,0.309424050726667,0.689440666936667,0.505536921466667,0.173444103853333,0.768609744173333,-1.91044066693667,122,1221
"47",50,35,0.7,1,1,0.0393096801768333,0.6504725741569,0.309424050726667,0.689440666936667,0.505536921466667,0.173444103853333,0.768609744173333,-5.88244066693667,1716,5193
"48",30,15,0.5,1,1,0.0393096801768333,0.6504725741569,0.309424050726667,0.689440666936667,0.505536921466667,0.173444103853333,0.768609744173333,-5.98944066693667,1150,5300
"49",70,56,0.8,1,1,0.0393096801768333,0.6504725741569,0.309424050726667,0.689440666936667,0.505536921466667,0.173444103853333,0.768609744173333,-3.88844066693667,1761,3199
"50",60,42,0.7,1,1,0.0393096801768333,0.6504725741569,0.309424050726667,0.689440666936667,0.505536921466667,0.173444103853333,0.768609744173333,-7.64444066693667,3311,6955
"51",20,10,0.5,1,1,0.0393096801768333,0.6504725741569,0.309424050726667,0.689440666936667,0.505536921466667,0.173444103853333,0.768609744173333,-10.7624406669367,2997,10073
"52",90,54,0.6,1,1,0.0393096801768333,0.6504725741569,0.309424050726667,0.689440666936667,0.505536921466667,0.173444103853333,0.768609744173333,-6.52144066693667,3230,5832
"53",50,20,0.4,1,1,0.0393096801768333,0.6504725741569,0.309424050726667,0.689440666936667,0.505536921466667,0.173444103853333,0.768609744173333,-7.50544066693667,584,6816
"54",100,60,0.6,1,1,0.0393096801768333,0.6504725741569,0.309424050726667,0.689440666936667,0.505536921466667,0.173444103853333,0.768609744173333,-4.08044066693667,766,3391
"55",10,4,0.4,1,1,0.0393096801768333,0.6504725741569,0.309424050726667,0.689440666936667,0.505536921466667,0.173444103853333,0.768609744173333,8.84344066693667,3500,8154
"56",90,81,0.9,1,1,0.0393096801768333,0.6504725741569,0.309424050726667,0.689440666936667,0.505536921466667,0.173444103853333,0.768609744173333,-4.67344066693667,1446,3984
"57",20,12,0.6,1,1,0.0393096801768333,0.6504725741569,0.309424050726667,0.689440666936667,0.505536921466667,0.173444103853333,0.768609744173333,-3.77044066693667,1074,3081
"58",70,63,0.9,1,1,0.0393096801768333,0.6504725741569,0.309424050726667,0.689440666936667,0.505536921466667,0.173444103853333,0.768609744173333,-3.80744066693667,1788,3118
"59",90,36,0.4,1,1,0.0393096801768333,0.6504725741569,0.309424050726667,0.689440666936667,0.505536921466667,0.173444103853333,0.768609744173333,-6.30844066693667,786,5619
"60",10,9,0.9,1,1,0.0393096801768333,0.6504725741569,0.309424050726667,0.689440666936667,0.505536921466667,0.173444103853333,0.768609744173333,-1.57244066693667,0,883
"61",40,16,0.4,1,1,0.0393096801768333,0.6504725741569,0.309424050726667,0.689440666936667,0.505536921466667,0.173444103853333,0.768609744173333,-5.13044066693667,2489,4441
"62",100,40,0.4,1,1,0.0393096801768333,0.6504725741569,0.309424050726667,0.689440666936667,0.505536921466667,0.173444103853333,0.768609744173333,-5.43944066693667,2650,4750
"63",50,30,0.6,1,1,0.0393096801768333,0.6504725741569,0.309424050726667,0.689440666936667,0.505536921466667,0.173444103853333,0.768609744173333,-4.56044066693667,184,3871
"64",90,27,0.3,1,1,0.0393096801768333,0.6504725741569,0.309424050726667,0.689440666936667,0.505536921466667,0.173444103853333,0.768609744173333,-3.20244066693667,494,2513
"65",50,15,0.3,1,1,0.0393096801768333,0.6504725741569,0.309424050726667,0.689440666936667,0.505536921466667,0.173444103853333,0.768609744173333,-3.90044066693667,1056,3211
"66",20,18,0.9,1,1,0.0393096801768333,0.6504725741569,0.309424050726667,0.689440666936667,0.505536921466667,0.173444103853333,0.768609744173333,-5.40144066693667,1754,4712
"67",60,24,0.4,1,1,0.0393096801768333,0.6504725741569,0.309424050726667,0.689440666936667,0.505536921466667,0.173444103853333,0.768609744173333,-3.26444066693667,1044,2575
"68",30,24,0.8,1,1,0.0393096801768333,0.6504725741569,0.309424050726667,0.689440666936667,0.505536921466667,0.173444103853333,0.768609744173333,-4.66744066693667,1996,3978
"69",60,18,0.3,1,1,0.0393096801768333,0.6504725741569,0.309424050726667,0.689440666936667,0.505536921466667,0.173444103853333,0.768609744173333,-1.97844066693667,859,1289
"70",80,24,0.3,1,1,0.0393096801768333,0.6504725741569,0.309424050726667,0.689440666936667,0.505536921466667,0.173444103853333,0.768609744173333,-2.71544066693667,1124,2026
"71",60,24,0.4,1,2,0.0597654946015,0.738319989633333,0.3355946592,1.2328032684,0.597143821466667,0.144973901883333,0.425232544466667,7.0858032684,2289,5853
"72",40,20,0.5,1,2,0.0597654946015,0.738319989633333,0.3355946592,1.2328032684,0.597143821466667,0.144973901883333,0.425232544466667,-4.7228032684,1866,3490
"73",60,18,0.3,1,2,0.0597654946015,0.738319989633333,0.3355946592,1.2328032684,0.597143821466667,0.144973901883333,0.425232544466667,-6.7048032684,2002,5472
