"","val_A_scaled","val_B_scaled","prob_A","prob_B","subj_idx","drift","rho","noise","nDT","thetaGaze_A","thetaGaze_B","RT_PN","fixDur_A_sum","fixDur_sum"
"1879",0.9,0.81,0.9,1,27,1.1782259903,0.119382663384656,0.3875074626,0.06808647959,0.0577099721033333,0.471702308876667,-1.58308647959,980,1515
"1880",0.9,0.72,0.8,1,27,1.1782259903,0.119382663384656,0.3875074626,0.06808647959,0.0577099721033333,0.471702308876667,-4.85908647959,1473,4791
"1881",0.8,0.24,0.3,1,27,1.1782259903,0.119382663384656,0.3875074626,0.06808647959,0.0577099721033333,0.471702308876667,-1.74508647959,738,1677
"1882",0.3,0.15,0.5,1,27,1.1782259903,0.119382663384656,0.3875074626,0.06808647959,0.0577099721033333,0.471702308876667,-1.74008647959,896,1672
"1883",1,0.7,0.7,1,27,1.1782259903,0.119382663384656,0.3875074626,0.06808647959,0.0577099721033333,0.471702308876667,-0.99508647959,101,927
"1884",0.4,0.12,0.3,1,27,1.1782259903,0.119382663384656,0.3875074626,0.06808647959,0.0577099721033333,0.471702308876667,-0.61308647959,0,545
"1885",0.1,0.07,0.7,1,27,1.1782259903,0.119382663384656,0.3875074626,0.06808647959,0.0577099721033333,0.471702308876667,-2.90008647959,1292,2832
"1886",0.6,0.24,0.4,1,28,0.9541446387,0.551811736133333,0.333088264533333,1.5106377152,0.116801196133333,0.79486412387,-2.7376377152,464,1227
"1887",0.4,0.2,0.5,1,28,0.9541446387,0.551811736133333,0.333088264533333,1.5106377152,0.116801196133333,0.79486412387,-3.9876377152,1616,2477
"1888",0.6,0.18,0.3,1,28,0.9541446387,0.551811736133333,0.333088264533333,1.5106377152,0.116801196133333,0.79486412387,-2.8586377152,1122,1348
"1889",0.8,0.32,0.4,1,28,0.9541446387,0.551811736133333,0.333088264533333,1.5106377152,0.116801196133333,0.79486412387,-10.3796377152,5804,8869
"1890",0.9,0.36,0.4,1,28,0.9541446387,0.551811736133333,0.333088264533333,1.5106377152,0.116801196133333,0.79486412387,-3.0426377152,738,1532
