"","val_A_scaled","val_B_scaled","prob_A","prob_B","subj_idx","drift","rho","noise","nDT","thetaGaze_A","thetaGaze_B","RT_PN","fixDur_A_sum","fixDur_sum"
"58",500,300,0.7,0.8,1,0.62256649653,0.20769891649109,0.506066942133333,0.910473057633333,0.90168112427,0.866285608866667,4.86547305763333,1959,3955
"59",500,200,0.5,0.7,1,0.62256649653,0.20769891649109,0.506066942133333,0.910473057633333,0.90168112427,0.866285608866667,-5.78547305763333,3347,4875
"60",300,100,0.6,0.7,1,0.62256649653,0.20769891649109,0.506066942133333,0.910473057633333,0.90168112427,0.866285608866667,-3.34647305763333,1151,2436
"61",500,100,0.4,0.9,1,0.62256649653,0.20769891649109,0.506066942133333,0.910473057633333,0.90168112427,0.866285608866667,-1.85447305763333,450,944
"62",300,100,0.8,0.9,1,0.62256649653,0.20769891649109,0.506066942133333,0.910473057633333,0.90168112427,0.866285608866667,-1.74747305763333,553,837
"63",500,100,0.5,0.8,1,0.62256649653,0.20769891649109,0.506066942133333,0.910473057633333,0.90168112427,0.866285608866667,1.50347305763333,308,593
"64",500,100,0.3,0.4,1,0.62256649653,0.20769891649109,0.506066942133333,0.910473057633333,0.90168112427,0.866285608866667,-4.82747305763333,2560,3917
"65",500,300,0.8,1,1,0.62256649653,0.20769891649109,0.506066942133333,0.910473057633333,0.90168112427,0.866285608866667,-5.86047305763333,2669,4950
"66",400,200,0.9,1,1,0.62256649653,0.20769891649109,0.506066942133333,0.910473057633333,0.90168112427,0.866285608866667,8.04747305763333,2871,7137
"67",400,100,0.8,1,1,0.62256649653,0.20769891649109,0.506066942133333,0.910473057633333,0.90168112427,0.866285608866667,5.30347305763333,2859,4393
"68",400,100,0.4,0.6,1,0.62256649653,0.20769891649109,0.506066942133333,0.910473057633333,0.90168112427,0.866285608866667,-2.41347305763333,1110,1503
"69",500,200,0.7,1,1,0.62256649653,0.20769891649109,0.506066942133333,0.910473057633333,0.90168112427,0.866285608866667,-1.51347305763333,0,603
"70",400,100,0.5,1,1,0.62256649653,0.20769891649109,0.506066942133333,0.910473057633333,0.90168112427,0.866285608866667,-6.52347305763333,2851,5613
"71",400,100,0.5,0.9,1,0.62256649653,0.20769891649109,0.506066942133333,0.910473057633333,0.90168112427,0.866285608866667,-3.03347305763333,1618,2123
"72",500,100,0.5,0.7,2,2.03970586273333,0.0945984619005333,0.550581799133333,0.375346489833333,0.74416810593,0.726683566233333,-3.54334648983333,1100,3168
"73",500,300,0.9,1,2,2.03970586273333,0.0945984619005333,0.550581799133333,0.375346489833333,0.74416810593,0.726683566233333,1.09534648983333,720,720
"74",500,100,0.4,0.7,2,2.03970586273333,0.0945984619005333,0.550581799133333,0.375346489833333,0.74416810593,0.726683566233333,-3.09934648983333,1490,2724
"75",500,100,0.8,1,2,2.03970586273333,0.0945984619005333,0.550581799133333,0.375346489833333,0.74416810593,0.726683566233333,2.30634648983333,1031,1931
"76",500,100,0.5,0.6,2,2.03970586273333,0.0945984619005333,0.550581799133333,0.375346489833333,0.74416810593,0.726683566233333,-2.71734648983333,1139,2342
"77",400,100,0.7,1,2,2.03970586273333,0.0945984619005333,0.550581799133333,0.375346489833333,0.74416810593,0.726683566233333,-1.57534648983333,578,1200
"78",500,200,0.4,0.5,2,2.03970586273333,0.0945984619005333,0.550581799133333,0.375346489833333,0.74416810593,0.726683566233333,3.68434648983333,1657,3309
"79",400,200,0.8,0.9,2,2.03970586273333,0.0945984619005333,0.550581799133333,0.375346489833333,0.74416810593,0.726683566233333,-5.55534648983333,2176,5180
"80",500,100,0.6,0.8,2,2.03970586273333,0.0945984619005333,0.550581799133333,0.375346489833333,0.74416810593,0.726683566233333,-4.05734648983333,1841,3682
"81",300,100,0.7,0.9,2,2.03970586273333,0.0945984619005333,0.550581799133333,0.375346489833333,0.74416810593,0.726683566233333,-3.21334648983333,1322,2838
"82",500,100,0.4,1,2,2.03970586273333,0.0945984619005333,0.550581799133333,0.375346489833333,0.74416810593,0.726683566233333,-1.02634648983333,184,651
"83",400,200,0.7,0.8,2,2.03970586273333,0.0945984619005333,0.550581799133333,0.375346489833333,0.74416810593,0.726683566233333,2.35934648983333,1266,1984
"84",500,200,0.5,0.7,2,2.03970586273333,0.0945984619005333,0.550581799133333,0.375346489833333,0.74416810593,0.726683566233333,-0.906346489833333,314,531
"85",400,100,0.9,1,2,2.03970586273333,0.0945984619005333,0.550581799133333,0.375346489833333,0.74416810593,0.726683566233333,-3.85634648983333,1701,3481
"86",400,200,0.7,0.9,2,2.03970586273333,0.0945984619005333,0.550581799133333,0.375346489833333,0.74416810593,0.726683566233333,-3.34234648983333,1826,2967
"87",400,100,0.6,0.7,2,2.03970586273333,0.0945984619005333,0.550581799133333,0.375346489833333,0.74416810593,0.726683566233333,-0.775346489833333,95.9999999999999,400
"88",400,100,0.5,0.6,2,2.03970586273333,0.0945984619005333,0.550581799133333,0.375346489833333,0.74416810593,0.726683566233333,-3.81734648983333,1983,3442
"89",400,100,0.4,0.6,2,2.03970586273333,0.0945984619005333,0.550581799133333,0.375346489833333,0.74416810593,0.726683566233333,-1.30434648983333,628,929
"90",500,200,0.7,0.9,2,2.03970586273333,0.0945984619005333,0.550581799133333,0.375346489833333,0.74416810593,0.726683566233333,1.28634648983333,396,911
"91",400,100,0.5,0.7,2,2.03970586273333,0.0945984619005333,0.550581799133333,0.375346489833333,0.74416810593,0.726683566233333,-1.50534648983333,633,1130
"92",500,100,0.9,1,2,2.03970586273333,0.0945984619005333,0.550581799133333,0.375346489833333,0.74416810593,0.726683566233333,5.59234648983333,1713,5217
"93",500,200,0.6,0.7,2,2.03970586273333,0.0945984619005333,0.550581799133333,0.375346489833333,0.74416810593,0.726683566233333,-3.53934648983333,1381,3164
"94",300,100,0.8,1,2,2.03970586273333,0.0945984619005333,0.550581799133333,0.375346489833333,0.74416810593,0.726683566233333,-0.734346489833333,0,359
"95",500,100,0.5,0.8,2,2.03970586273333,0.0945984619005333,0.550581799133333,0.375346489833333,0.74416810593,0.726683566233333,-1.94434648983333,868,1569
"96",500,100,0.4,0.8,2,2.03970586273333,0.0945984619005333,0.550581799133333,0.375346489833333,0.74416810593,0.726683566233333,-2.28334648983333,790,1908
"97",500,100,0.4,0.6,2,2.03970586273333,0.0945984619005333,0.550581799133333,0.375346489833333,0.74416810593,0.726683566233333,-1.97634648983333,1179,1601
"98",500,200,0.9,1,2,2.03970586273333,0.0945984619005333,0.550581799133333,0.375346489833333,0.74416810593,0.726683566233333,-0.761346489833333,0,386
"99",500,100,0.7,0.9,2,2.03970586273333,0.0945984619005333,0.550581799133333,0.375346489833333,0.74416810593,0.726683566233333,-1.14734648983333,325,772
"100",400,100,0.5,0.9,2,2.03970586273333,0.0945984619005333,0.550581799133333,0.375346489833333,0.74416810593,0.726683566233333,-1.24534648983333,266,870
"101",400,100,0.5,0.8,2,2.03970586273333,0.0945984619005333,0.550581799133333,0.375346489833333,0.74416810593,0.726683566233333,-1.28034648983333,430,905
"102",300,100,0.8,0.9,2,2.03970586273333,0.0945984619005333,0.550581799133333,0.375346489833333,0.74416810593,0.726683566233333,1.84834648983333,953,1473
"103",300,100,0.7,1,2,2.03970586273333,0.0945984619005333,0.550581799133333,0.375346489833333,0.74416810593,0.726683566233333,-1.89634648983333,949,1521
"104",500,200,0.8,0.9,2,2.03970586273333,0.0945984619005333,0.550581799133333,0.375346489833333,0.74416810593,0.726683566233333,1.68534648983333,875,1310
"105",400,100,0.5,1,2,2.03970586273333,0.0945984619005333,0.550581799133333,0.375346489833333,0.74416810593,0.726683566233333,-2.23034648983333,1112,1855
"106",300,100,0.6,0.7,2,2.03970586273333,0.0945984619005333,0.550581799133333,0.375346489833333,0.74416810593,0.726683566233333,-1.71334648983333,365,1338
"107",400,200,0.9,1,2,2.03970586273333,0.0945984619005333,0.550581799133333,0.375346489833333,0.74416810593,0.726683566233333,-2.65434648983333,632,2279
"108",500,200,0.6,0.9,2,2.03970586273333,0.0945984619005333,0.550581799133333,0.375346489833333,0.74416810593,0.726683566233333,-1.75234648983333,722,1377
"109",300,100,0.7,0.8,2,2.03970586273333,0.0945984619005333,0.550581799133333,0.375346489833333,0.74416810593,0.726683566233333,-6.09034648983333,2137,5715
"110",500,300,0.8,1,2,2.03970586273333,0.0945984619005333,0.550581799133333,0.375346489833333,0.74416810593,0.726683566233333,-2.30634648983333,944,1931
"111",500,200,0.8,1,2,2.03970586273333,0.0945984619005333,0.550581799133333,0.375346489833333,0.74416810593,0.726683566233333,-1.90534648983333,789,1530
"112",400,100,0.4,0.5,2,2.03970586273333,0.0945984619005333,0.550581799133333,0.375346489833333,0.74416810593,0.726683566233333,5.00734648983333,2758,4632
"113",500,100,0.4,0.5,2,2.03970586273333,0.0945984619005333,0.550581799133333,0.375346489833333,0.74416810593,0.726683566233333,-2.58234648983333,1313,2207
"114",400,200,0.6,0.7,2,2.03970586273333,0.0945984619005333,0.550581799133333,0.375346489833333,0.74416810593,0.726683566233333,4.73434648983333,1807,4359
"115",500,300,0.7,0.8,2,2.03970586273333,0.0945984619005333,0.550581799133333,0.375346489833333,0.74416810593,0.726683566233333,1.14234648983333,315,767
"116",500,100,0.5,1,2,2.03970586273333,0.0945984619005333,0.550581799133333,0.375346489833333,0.74416810593,0.726683566233333,-0.883346489833333,260,508
"117",400,100,0.8,0.9,2,2.03970586273333,0.0945984619005333,0.550581799133333,0.375346489833333,0.74416810593,0.726683566233333,3.76734648983333,1583,3392
"118",500,100,0.7,0.8,2,2.03970586273333,0.0945984619005333,0.550581799133333,0.375346489833333,0.74416810593,0.726683566233333,-4.43734648983333,2484,4062
"119",300,100,0.6,0.8,2,2.03970586273333,0.0945984619005333,0.550581799133333,0.375346489833333,0.74416810593,0.726683566233333,-4.62034648983333,2404,4245
"120",500,100,0.7,1,2,2.03970586273333,0.0945984619005333,0.550581799133333,0.375346489833333,0.74416810593,0.726683566233333,-0.921346489833333,218,546
"121",500,100,0.6,1,2,2.03970586273333,0.0945984619005333,0.550581799133333,0.375346489833333,0.74416810593,0.726683566233333,-1.55834648983333,418,1183
"122",500,200,0.7,1,2,2.03970586273333,0.0945984619005333,0.550581799133333,0.375346489833333,0.74416810593,0.726683566233333,-1.87534648983333,895,1500
"123",500,200,0.6,1,2,2.03970586273333,0.0945984619005333,0.550581799133333,0.375346489833333,0.74416810593,0.726683566233333,-1.58134648983333,702,1206
"124",400,100,0.6,1,2,2.03970586273333,0.0945984619005333,0.550581799133333,0.375346489833333,0.74416810593,0.726683566233333,-0.788346489833333,208,413
"125",500,100,0.3,0.4,2,2.03970586273333,0.0945984619005333,0.550581799133333,0.375346489833333,0.74416810593,0.726683566233333,-5.49534648983333,1564,5120
"126",400,100,0.7,0.8,2,2.03970586273333,0.0945984619005333,0.550581799133333,0.375346489833333,0.74416810593,0.726683566233333,-1.06834648983333,223,693
"127",400,100,0.6,0.8,2,2.03970586273333,0.0945984619005333,0.550581799133333,0.375346489833333,0.74416810593,0.726683566233333,5.19034648983333,2347,4815
"128",500,200,0.5,0.6,2,2.03970586273333,0.0945984619005333,0.550581799133333,0.375346489833333,0.74416810593,0.726683566233333,5.42434648983333,3128,5049
"129",500,300,0.8,0.9,2,2.03970586273333,0.0945984619005333,0.550581799133333,0.375346489833333,0.74416810593,0.726683566233333,1.61234648983333,505,1237
"130",400,100,0.8,1,2,2.03970586273333,0.0945984619005333,0.550581799133333,0.375346489833333,0.74416810593,0.726683566233333,-2.20734648983333,1039,1832
"131",400,100,0.7,0.9,2,2.03970586273333,0.0945984619005333,0.550581799133333,0.375346489833333,0.74416810593,0.726683566233333,-4.92834648983333,1755,4553
"132",500,100,0.5,0.9,2,2.03970586273333,0.0945984619005333,0.550581799133333,0.375346489833333,0.74416810593,0.726683566233333,-2.08934648983333,710,1714
"133",500,100,0.8,0.9,2,2.03970586273333,0.0945984619005333,0.550581799133333,0.375346489833333,0.74416810593,0.726683566233333,0.842346489833333,116,467
"134",500,100,0.6,0.9,2,2.03970586273333,0.0945984619005333,0.550581799133333,0.375346489833333,0.74416810593,0.726683566233333,-2.77634648983333,1375,2401
"135",500,100,0.6,0.7,2,2.03970586273333,0.0945984619005333,0.550581799133333,0.375346489833333,0.74416810593,0.726683566233333,-4.46234648983333,2104,4087
"136",400,100,0.6,0.9,2,2.03970586273333,0.0945984619005333,0.550581799133333,0.375346489833333,0.74416810593,0.726683566233333,-2.57034648983333,1350,2195
"137",300,100,0.9,1,2,2.03970586273333,0.0945984619005333,0.550581799133333,0.375346489833333,0.74416810593,0.726683566233333,-4.89134648983333,2392,4516
"138",500,200,0.6,0.8,2,2.03970586273333,0.0945984619005333,0.550581799133333,0.375346489833333,0.74416810593,0.726683566233333,-2.00134648983333,847,1626
"139",500,100,0.4,0.9,2,2.03970586273333,0.0945984619005333,0.550581799133333,0.375346489833333,0.74416810593,0.726683566233333,-1.57734648983333,431,1202
"140",500,100,0.3,0.5,2,2.03970586273333,0.0945984619005333,0.550581799133333,0.375346489833333,0.74416810593,0.726683566233333,-2.04134648983333,649,1666
"141",500,200,0.7,0.8,2,2.03970586273333,0.0945984619005333,0.550581799133333,0.375346489833333,0.74416810593,0.726683566233333,-1.68834648983333,500,1313
"142",400,200,0.8,1,2,2.03970586273333,0.0945984619005333,0.550581799133333,0.375346489833333,0.74416810593,0.726683566233333,-1.44634648983333,345,1071
"143",500,200,0.6,0.7,3,0.86479994579,0.1873822180826,0.5581304485,1.34393495663333,0.888512674646667,0.845244674533333,3.09893495663333,0,1755
"144",400,100,0.6,1,3,0.86479994579,0.1873822180826,0.5581304485,1.34393495663333,0.888512674646667,0.845244674533333,-3.17793495663333,869,1834
"145",400,100,0.4,0.5,3,0.86479994579,0.1873822180826,0.5581304485,1.34393495663333,0.888512674646667,0.845244674533333,2.20393495663333,760,860
"146",400,100,0.5,0.9,3,0.86479994579,0.1873822180826,0.5581304485,1.34393495663333,0.888512674646667,0.845244674533333,-3.92693495663333,1704,2583
"147",500,100,0.6,0.8,3,0.86479994579,0.1873822180826,0.5581304485,1.34393495663333,0.888512674646667,0.845244674533333,2.31593495663333,656,972
"148",400,100,0.8,1,3,0.86479994579,0.1873822180826,0.5581304485,1.34393495663333,0.888512674646667,0.845244674533333,3.12893495663333,1261,1785
"149",500,300,0.7,0.8,3,0.86479994579,0.1873822180826,0.5581304485,1.34393495663333,0.888512674646667,0.845244674533333,-3.58293495663333,1184,2239
"150",500,100,0.6,0.7,3,0.86479994579,0.1873822180826,0.5581304485,1.34393495663333,0.888512674646667,0.845244674533333,-4.19393495663333,746,2850
"151",400,100,0.9,1,3,0.86479994579,0.1873822180826,0.5581304485,1.34393495663333,0.888512674646667,0.845244674533333,3.71893495663333,1287,2375
"152",500,100,0.7,0.9,3,0.86479994579,0.1873822180826,0.5581304485,1.34393495663333,0.888512674646667,0.845244674533333,4.83893495663333,1785,3495
"153",500,200,0.6,1,3,0.86479994579,0.1873822180826,0.5581304485,1.34393495663333,0.888512674646667,0.845244674533333,-2.33093495663333,189,987
"154",500,100,0.8,0.9,3,0.86479994579,0.1873822180826,0.5581304485,1.34393495663333,0.888512674646667,0.845244674533333,2.39893495663333,1032,1055
"155",500,100,0.5,0.6,3,0.86479994579,0.1873822180826,0.5581304485,1.34393495663333,0.888512674646667,0.845244674533333,-2.08993495663333,0,746
"156",400,100,0.7,0.8,3,0.86479994579,0.1873822180826,0.5581304485,1.34393495663333,0.888512674646667,0.845244674533333,-2.75893495663333,619,1415
"157",500,100,0.8,1,3,0.86479994579,0.1873822180826,0.5581304485,1.34393495663333,0.888512674646667,0.845244674533333,2.93993495663333,775,1596
"158",400,200,0.8,1,3,0.86479994579,0.1873822180826,0.5581304485,1.34393495663333,0.888512674646667,0.845244674533333,-2.03093495663333,687,687
"159",500,100,0.7,1,3,0.86479994579,0.1873822180826,0.5581304485,1.34393495663333,0.888512674646667,0.845244674533333,1.74193495663333,92.0000000000001,398
"160",300,100,0.6,0.8,3,0.86479994579,0.1873822180826,0.5581304485,1.34393495663333,0.888512674646667,0.845244674533333,-7.44893495663333,2362,6105
"161",400,100,0.7,0.9,3,0.86479994579,0.1873822180826,0.5581304485,1.34393495663333,0.888512674646667,0.845244674533333,-2.27893495663333,935,935
"162",400,100,0.7,1,3,0.86479994579,0.1873822180826,0.5581304485,1.34393495663333,0.888512674646667,0.845244674533333,-3.63593495663333,1489,2292
"163",500,200,0.4,0.5,3,0.86479994579,0.1873822180826,0.5581304485,1.34393495663333,0.888512674646667,0.845244674533333,6.41693495663333,2634,5073
"164",300,100,0.7,1,3,0.86479994579,0.1873822180826,0.5581304485,1.34393495663333,0.888512674646667,0.845244674533333,-6.22193495663333,2989,4878
"165",400,100,0.5,1,3,0.86479994579,0.1873822180826,0.5581304485,1.34393495663333,0.888512674646667,0.845244674533333,-1.91193495663333,321,568
"166",400,200,0.9,1,3,0.86479994579,0.1873822180826,0.5581304485,1.34393495663333,0.888512674646667,0.845244674533333,3.89393495663333,1062,2550
"167",400,200,0.6,0.7,3,0.86479994579,0.1873822180826,0.5581304485,1.34393495663333,0.888512674646667,0.845244674533333,-2.82993495663333,978,1486
"168",500,100,0.5,1,3,0.86479994579,0.1873822180826,0.5581304485,1.34393495663333,0.888512674646667,0.845244674533333,-1.73893495663333,0,395
"169",500,100,0.6,1,3,0.86479994579,0.1873822180826,0.5581304485,1.34393495663333,0.888512674646667,0.845244674533333,-7.41993495663333,3568,6076
"170",500,100,0.9,1,3,0.86479994579,0.1873822180826,0.5581304485,1.34393495663333,0.888512674646667,0.845244674533333,2.10293495663333,396,759
"171",500,100,0.6,0.9,3,0.86479994579,0.1873822180826,0.5581304485,1.34393495663333,0.888512674646667,0.845244674533333,-1.95293495663333,0,609
"172",300,100,0.8,0.9,3,0.86479994579,0.1873822180826,0.5581304485,1.34393495663333,0.888512674646667,0.845244674533333,-12.0769349566333,2821,10733
"173",500,200,0.6,0.9,3,0.86479994579,0.1873822180826,0.5581304485,1.34393495663333,0.888512674646667,0.845244674533333,-6.45593495663333,2607,5112
"174",500,300,0.8,0.9,3,0.86479994579,0.1873822180826,0.5581304485,1.34393495663333,0.888512674646667,0.845244674533333,2.21293495663333,353,869
"175",500,100,0.4,0.9,3,0.86479994579,0.1873822180826,0.5581304485,1.34393495663333,0.888512674646667,0.845244674533333,-2.90793495663333,696,1564
"176",500,200,0.7,0.8,3,0.86479994579,0.1873822180826,0.5581304485,1.34393495663333,0.888512674646667,0.845244674533333,-8.28693495663333,3370,6943
"177",500,100,0.4,0.5,3,0.86479994579,0.1873822180826,0.5581304485,1.34393495663333,0.888512674646667,0.845244674533333,2.20593495663333,357,862
